2020-06-30T14:41:00,AAPL,AAPL200710C00250000,AAPL Jul 10 2020 $250.00 Call,250.0,112.9,117.2
2020-06-30T14:41:00,AAPL,AAPL200710P00255000,AAPL Jul 10 2020 $255.00 Put,255.0,0.0,5.0
2020-06-30T14:41:00,AAPL,AAPL200710C00255000,AAPL Jul 10 2020 $255.00 Call,255.0,107.4,111.7
2020-06-30T14:41:00,AAPL,AAPL200710P00260000,AAPL Jul 10 2020 $260.00 Put,260.0,0.0,5.0
2020-06-30T14:41:00,AAPL,AAPL200710C00260000,AAPL Jul 10 2020 $260.00 Call,260.0,102.4,107.0
2020-06-30T14:41:00,AAPL,AAPL200710P00265000,AAPL Jul 10 2020 $265.00 Put,265.0,0.0,5.0
2020-06-30T14:41:00,AAPL,AAPL200710C00265000,AAPL Jul 10 2020 $265.00 Call,265.0,97.4,100.9
2020-06-30T14:41:00,AAPL,AAPL200710C00270000,AAPL Jul 10 2020 $270.00 Call,270.0,92.4,95.95
2020-06-30T14:41:00,AAPL,AAPL200710P00270000,AAPL Jul 10 2020 $270.00 Put,270.0,0.0,0.07
2020-06-30T14:41:00,AAPL,AAPL200710P00275000,AAPL Jul 10 2020 $275.00 Put,275.0,0.01,0.07
2020-06-30T14:41:00,AAPL,AAPL200710C00275000,AAPL Jul 10 2020 $275.00 Call,275.0,88.6,92.3
2020-06-30T14:41:00,AAPL,AAPL200710P00280000,AAPL Jul 10 2020 $280.00 Put,280.0,0.05,0.15
2020-06-30T14:41:00,AAPL,AAPL200710C00280000,AAPL Jul 10 2020 $280.00 Call,280.0,82.5,87.4
2020-06-30T14:41:00,AAPL,AAPL200710P00285000,AAPL Jul 10 2020 $285.00 Put,285.0,0.0,0.1
2020-06-30T14:41:00,AAPL,AAPL200710C00285000,AAPL Jul 10 2020 $285.00 Call,285.0,77.7,81.95
2020-06-30T14:41:00,AAPL,AAPL200710P00290000,AAPL Jul 10 2020 $290.00 Put,290.0,0.11,0.14
2020-06-30T14:41:00,AAPL,AAPL200710C00290000,AAPL Jul 10 2020 $290.00 Call,290.0,72.45,76.25
2020-06-30T14:41:00,AAPL,AAPL200710C00292500,AAPL Jul 10 2020 $292.50 Call,292.5,70.05,74.0
2020-06-30T14:41:00,AAPL,AAPL200710P00292500,AAPL Jul 10 2020 $292.50 Put,292.5,0.0,0.16
2020-06-30T14:41:00,AAPL,AAPL200710P00295000,AAPL Jul 10 2020 $295.00 Put,295.0,0.04,0.18
2020-06-30T14:41:00,AAPL,AAPL200710C00295000,AAPL Jul 10 2020 $295.00 Call,295.0,67.6,72.0
2020-06-30T14:41:00,AAPL,AAPL200710C00297500,AAPL Jul 10 2020 $297.50 Call,297.5,65.9,70.0
2020-06-30T14:41:00,AAPL,AAPL200710P00297500,AAPL Jul 10 2020 $297.50 Put,297.5,0.15,0.17
2020-06-30T14:41:00,AAPL,AAPL200710P00300000,AAPL Jul 10 2020 $300.00 Put,300.0,0.1,0.27
2020-06-30T14:41:00,AAPL,AAPL200710C00300000,AAPL Jul 10 2020 $300.00 Call,300.0,63.4,67.3
2020-06-30T14:41:00,AAPL,AAPL200710C00302500,AAPL Jul 10 2020 $302.50 Call,302.5,60.15,64.8
2020-06-30T14:41:00,AAPL,AAPL200710P00302500,AAPL Jul 10 2020 $302.50 Put,302.5,0.14,0.25
2020-06-30T14:41:00,AAPL,AAPL200710P00305000,AAPL Jul 10 2020 $305.00 Put,305.0,0.0,0.31
2020-06-30T14:41:00,AAPL,AAPL200710C00305000,AAPL Jul 10 2020 $305.00 Call,305.0,57.65,62.4
2020-06-30T14:41:00,AAPL,AAPL200710C00307500,AAPL Jul 10 2020 $307.50 Call,307.5,54.9,60.0
2020-06-30T14:41:00,AAPL,AAPL200710P00307500,AAPL Jul 10 2020 $307.50 Put,307.5,0.0,2.21
2020-06-30T14:41:00,AAPL,AAPL200710C00310000,AAPL Jul 10 2020 $310.00 Call,310.0,52.8,57.35
2020-06-30T14:41:00,AAPL,AAPL200710P00310000,AAPL Jul 10 2020 $310.00 Put,310.0,0.15,0.29
2020-06-30T14:41:00,AAPL,AAPL200710C00312500,AAPL Jul 10 2020 $312.50 Call,312.5,50.85,55.35
2020-06-30T14:41:00,AAPL,AAPL200710P00312500,AAPL Jul 10 2020 $312.50 Put,312.5,0.0,2.72
2020-06-30T14:41:00,AAPL,AAPL200710P00315000,AAPL Jul 10 2020 $315.00 Put,315.0,0.22,0.4
2020-06-30T14:41:00,AAPL,AAPL200710C00315000,AAPL Jul 10 2020 $315.00 Call,315.0,48.4,52.5
2020-06-30T14:41:00,AAPL,AAPL200710C00317500,AAPL Jul 10 2020 $317.50 Call,317.5,45.9,50.15
2020-06-30T14:41:00,AAPL,AAPL200710P00317500,AAPL Jul 10 2020 $317.50 Put,317.5,0.33,0.39
2020-06-30T14:41:00,AAPL,AAPL200710P00320000,AAPL Jul 10 2020 $320.00 Put,320.0,0.3,0.55
2020-06-30T14:41:00,AAPL,AAPL200710C00320000,AAPL Jul 10 2020 $320.00 Call,320.0,42.7,46.4
2020-06-30T14:41:00,AAPL,AAPL200710C00322500,AAPL Jul 10 2020 $322.50 Call,322.5,40.8,45.1
2020-06-30T14:41:00,AAPL,AAPL200710P00322500,AAPL Jul 10 2020 $322.50 Put,322.5,0.38,1.82
2020-06-30T14:41:00,AAPL,AAPL200710P00325000,AAPL Jul 10 2020 $325.00 Put,325.0,0.1,0.55
2020-06-30T14:41:00,AAPL,AAPL200710C00325000,AAPL Jul 10 2020 $325.00 Call,325.0,38.05,41.5
2020-06-30T14:41:00,AAPL,AAPL200710C00327500,AAPL Jul 10 2020 $327.50 Call,327.5,35.9,40.0
2020-06-30T14:41:00,AAPL,AAPL200710P00327500,AAPL Jul 10 2020 $327.50 Put,327.5,0.33,0.72
2020-06-30T14:41:00,AAPL,AAPL200710P00330000,AAPL Jul 10 2020 $330.00 Put,330.0,0.51,0.8
2020-06-30T14:41:00,AAPL,AAPL200710C00330000,AAPL Jul 10 2020 $330.00 Call,330.0,33.0,36.0
2020-06-30T14:41:00,AAPL,AAPL200710C00332500,AAPL Jul 10 2020 $332.50 Call,332.5,30.9,35.6
2020-06-30T14:41:00,AAPL,AAPL200710P00332500,AAPL Jul 10 2020 $332.50 Put,332.5,0.64,0.87
2020-06-30T14:41:00,AAPL,AAPL200710P00335000,AAPL Jul 10 2020 $335.00 Put,335.0,0.78,1.0
2020-06-30T14:41:00,AAPL,AAPL200710C00335000,AAPL Jul 10 2020 $335.00 Call,335.0,28.2,32.15
2020-06-30T14:41:00,AAPL,AAPL200710C00337500,AAPL Jul 10 2020 $337.50 Call,337.5,26.25,30.8
2020-06-30T14:41:00,AAPL,AAPL200710P00337500,AAPL Jul 10 2020 $337.50 Put,337.5,0.83,1.13
2020-06-30T14:41:00,AAPL,AAPL200710P00340000,AAPL Jul 10 2020 $340.00 Put,340.0,1.04,1.32
2020-06-30T14:41:00,AAPL,AAPL200710C00340000,AAPL Jul 10 2020 $340.00 Call,340.0,23.7,27.85
2020-06-30T14:41:00,AAPL,AAPL200710P00345000,AAPL Jul 10 2020 $345.00 Put,345.0,1.44,1.72
2020-06-30T14:41:00,AAPL,AAPL200710C00345000,AAPL Jul 10 2020 $345.00 Call,345.0,18.8,22.85
2020-06-30T14:41:00,AAPL,AAPL200710P00350000,AAPL Jul 10 2020 $350.00 Put,350.0,2.17,2.59
2020-06-30T14:41:00,AAPL,AAPL200710C00350000,AAPL Jul 10 2020 $350.00 Call,350.0,14.8,17.4
2020-06-30T14:41:00,AAPL,AAPL200710C00352500,AAPL Jul 10 2020 $352.50 Call,352.5,12.25,15.65
2020-06-30T14:41:00,AAPL,AAPL200710P00352500,AAPL Jul 10 2020 $352.50 Put,352.5,2.52,5.25
2020-06-30T14:41:00,AAPL,AAPL200710P00355000,AAPL Jul 10 2020 $355.00 Put,355.0,3.3,4.8
2020-06-30T14:41:00,AAPL,AAPL200710C00355000,AAPL Jul 10 2020 $355.00 Call,355.0,10.7,14.25
2020-06-30T14:41:00,AAPL,AAPL200710C00357500,AAPL Jul 10 2020 $357.50 Call,357.5,11.05,11.55
2020-06-30T14:41:00,AAPL,AAPL200710P00357500,AAPL Jul 10 2020 $357.50 Put,357.5,3.95,4.3
2020-06-30T14:41:00,AAPL,AAPL200710P00360000,AAPL Jul 10 2020 $360.00 Put,360.0,4.55,5.0
2020-06-30T14:41:00,AAPL,AAPL200710C00360000,AAPL Jul 10 2020 $360.00 Call,360.0,9.0,10.0
2020-06-30T14:41:00,AAPL,AAPL200710C00362500,AAPL Jul 10 2020 $362.50 Call,362.5,7.9,9.0
2020-06-30T14:41:00,AAPL,AAPL200710P00362500,AAPL Jul 10 2020 $362.50 Put,362.5,3.5,6.0
2020-06-30T14:41:00,AAPL,AAPL200710P00365000,AAPL Jul 10 2020 $365.00 Put,365.0,6.75,7.25
2020-06-30T14:41:00,AAPL,AAPL200710C00365000,AAPL Jul 10 2020 $365.00 Call,365.0,6.55,6.8
2020-06-30T14:41:00,AAPL,AAPL200710C00367500,AAPL Jul 10 2020 $367.50 Call,367.5,3.35,5.8
2020-06-30T14:41:00,AAPL,AAPL200710P00367500,AAPL Jul 10 2020 $367.50 Put,367.5,6.0,10.8
2020-06-30T14:41:00,AAPL,AAPL200710P00370000,AAPL Jul 10 2020 $370.00 Put,370.0,7.5,12.1
2020-06-30T14:41:00,AAPL,AAPL200710C00370000,AAPL Jul 10 2020 $370.00 Call,370.0,4.2,4.55
2020-06-30T14:41:00,AAPL,AAPL200710C00372500,AAPL Jul 10 2020 $372.50 Call,372.5,3.0,3.8
2020-06-30T14:41:00,AAPL,AAPL200710P00372500,AAPL Jul 10 2020 $372.50 Put,372.5,8.9,13.6
2020-06-30T14:41:00,AAPL,AAPL200710P00375000,AAPL Jul 10 2020 $375.00 Put,375.0,11.9,15.4
2020-06-30T14:41:00,AAPL,AAPL200710C00375000,AAPL Jul 10 2020 $375.00 Call,375.0,2.52,3.0
2020-06-30T14:41:00,AAPL,AAPL200710C00377500,AAPL Jul 10 2020 $377.50 Call,377.5,1.91,2.39
2020-06-30T14:41:00,AAPL,AAPL200710P00377500,AAPL Jul 10 2020 $377.50 Put,377.5,12.65,15.75
2020-06-30T14:41:00,AAPL,AAPL200710P00380000,AAPL Jul 10 2020 $380.00 Put,380.0,14.75,19.4
2020-06-30T14:41:00,AAPL,AAPL200710C00380000,AAPL Jul 10 2020 $380.00 Call,380.0,1.6,1.94
2020-06-30T14:41:00,AAPL,AAPL200710C00382500,AAPL Jul 10 2020 $382.50 Call,382.5,1.21,1.49
2020-06-30T14:41:00,AAPL,AAPL200710P00382500,AAPL Jul 10 2020 $382.50 Put,382.5,16.55,21.1
2020-06-30T14:41:00,AAPL,AAPL200710P00385000,AAPL Jul 10 2020 $385.00 Put,385.0,19.0,22.75
2020-06-30T14:41:00,AAPL,AAPL200710C00385000,AAPL Jul 10 2020 $385.00 Call,385.0,1.04,1.27
2020-06-30T14:41:00,AAPL,AAPL200710P00390000,AAPL Jul 10 2020 $390.00 Put,390.0,24.4,27.45
2020-06-30T14:41:00,AAPL,AAPL200710C00390000,AAPL Jul 10 2020 $390.00 Call,390.0,0.65,0.76
2020-06-30T14:41:00,AAPL,AAPL200710P00395000,AAPL Jul 10 2020 $395.00 Put,395.0,29.1,32.8
2020-06-30T14:41:00,AAPL,AAPL200710C00395000,AAPL Jul 10 2020 $395.00 Call,395.0,0.38,0.51
2020-06-30T14:41:00,AAPL,AAPL200710P00400000,AAPL Jul 10 2020 $400.00 Put,400.0,34.25,37.95
2020-06-30T14:41:00,AAPL,AAPL200710C00400000,AAPL Jul 10 2020 $400.00 Call,400.0,0.35,0.38
2020-06-30T14:41:00,AAPL,AAPL200710P00405000,AAPL Jul 10 2020 $405.00 Put,405.0,39.3,42.5
2020-06-30T14:41:00,AAPL,AAPL200710C00405000,AAPL Jul 10 2020 $405.00 Call,405.0,0.06,0.32
2020-06-30T14:41:00,AAPL,AAPL200710P00410000,AAPL Jul 10 2020 $410.00 Put,410.0,42.9,47.55
2020-06-30T14:41:00,AAPL,AAPL200710C00410000,AAPL Jul 10 2020 $410.00 Call,410.0,0.2,0.24
2020-06-30T14:41:00,AAPL,AAPL200710C00415000,AAPL Jul 10 2020 $415.00 Call,415.0,0.0,0.22
2020-06-30T14:41:00,AAPL,AAPL200710P00415000,AAPL Jul 10 2020 $415.00 Put,415.0,48.1,52.85
2020-06-30T14:41:00,AAPL,AAPL200710P00420000,AAPL Jul 10 2020 $420.00 Put,420.0,52.9,57.65
2020-06-30T14:41:00,AAPL,AAPL200710C00420000,AAPL Jul 10 2020 $420.00 Call,420.0,0.14,0.2
2020-06-30T14:41:00,AAPL,AAPL200710P00425000,AAPL Jul 10 2020 $425.00 Put,425.0,59.4,62.5
2020-06-30T14:41:00,AAPL,AAPL200710C00425000,AAPL Jul 10 2020 $425.00 Call,425.0,0.0,0.25
2020-06-30T14:41:00,AAPL,AAPL200710P00430000,AAPL Jul 10 2020 $430.00 Put,430.0,62.9,67.4
2020-06-30T14:41:00,AAPL,AAPL200710C00430000,AAPL Jul 10 2020 $430.00 Call,430.0,0.05,0.23
2020-06-30T14:41:00,AAPL,AAPL200710P00435000,AAPL Jul 10 2020 $435.00 Put,435.0,68.0,72.5
2020-06-30T14:41:00,AAPL,AAPL200710C00435000,AAPL Jul 10 2020 $435.00 Call,435.0,0.0,2.22
2020-06-30T14:41:00,AAPL,AAPL200710P00440000,AAPL Jul 10 2020 $440.00 Put,440.0,73.5,77.9
2020-06-30T14:41:00,AAPL,AAPL200710C00440000,AAPL Jul 10 2020 $440.00 Call,440.0,0.0,1.84
2020-06-30T14:41:00,AAPL,AAPL200710P00445000,AAPL Jul 10 2020 $445.00 Put,445.0,78.0,82.8
2020-06-30T14:41:00,AAPL,AAPL200710C00445000,AAPL Jul 10 2020 $445.00 Call,445.0,0.0,0.09
2020-06-30T14:41:00,AAPL,AAPL200710P00450000,AAPL Jul 10 2020 $450.00 Put,450.0,84.4,87.75
2020-06-30T14:41:00,AAPL,AAPL200710C00450000,AAPL Jul 10 2020 $450.00 Call,450.0,0.0,2.18
2020-06-30T14:41:00,AAPL,AAPL200710P00455000,AAPL Jul 10 2020 $455.00 Put,455.0,87.6,92.35
2020-06-30T14:41:00,AAPL,AAPL200710C00455000,AAPL Jul 10 2020 $455.00 Call,455.0,0.05,1.81
2020-06-30T14:41:00,AAPL,AAPL200710P00460000,AAPL Jul 10 2020 $460.00 Put,460.0,93.0,97.6
2020-06-30T14:41:00,AAPL,AAPL200710C00460000,AAPL Jul 10 2020 $460.00 Call,460.0,0.0,0.06
